id;nature;couleur;nb_places;date_realisation;observations;meta_insee;meta_siren;meta_datcreat;meta_datmaj;meta_datsupp;meta_source;meta_actif;meta_resolution_spatiale;meta_licence;meta_observations;meta_genealogie;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
567;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847886.1798799508;6315920.286794506;4.841625853723515;43.92676488325954;43.92676488325954;4.841625853723515
568;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847873.1938755357;6315952.672622589;4.841473601321231;43.92705898638826;43.92705898638826;4.841473601321231
242;;;;;;84007;;20140902114415;20190425151959;;Etude EGIS 2012;t;;LO;;;84007-veloVoies;845471.7331405526;6318165.527460357;4.812210977803543;43.94746838584962;43.94746838584962;4.812210977803543
612;;;;;;84007;;20190424200911;20190424200911;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846199.6423522948;6316466.0157117555;4.820787576276184;43.932026831345524;43.932026831345524;4.820787576276184
243;;;;;;84007;;20140902114415;20190425151959;;Etude EGIS 2012;t;;LO;;;84007-veloVoies;845856.0582884211;6318086.731354232;4.816974429153118;43.94667995970837;43.94667995970837;4.816974429153118
754;;;;;;84007;;20190425153528;20190425153528;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850385.3423683721;6316060.63858009;4.872777784444177;43.927498686071246;43.927498686071246;4.872777784444177
797;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;852058.0822663538;6314724.188686707;4.893201841019987;43.91511578284891;43.91511578284891;4.893201841019987
570;;;;;;84007;;20190424190729;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847606.9807850278;6316247.549942355;4.83824510425847;43.929767842115716;43.929767842115716;4.83824510425847
755;;;;;;84007;;20190425153947;20190425153947;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843635.302170356;6317354.66872703;4.789112725911011;43.940549719434884;43.940549719434884;4.789112725911011
266;;;;;;84007;;20140902114415;20190424190438;;Etude EGIS 2012;t;;LO;;;84007-veloVoies;848362.9035122463;6316652.676942898;4.84777371305554;43.933254040530855;43.933254040530855;4.84777371305554
757;;;;;;84007;;20190425154151;20190425154151;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843038.1979291885;6316863.156596276;4.781539654628882;43.93624893209611;43.93624893209611;4.781539654628882
768;;;;;;84007;;20190425154646;20190425154646;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;LO;;;84007-veloVoies;843619.315775409;6315044.362608364;4.788262066725834;43.91976661528389;43.91976661528389;4.788262066725834
264;;;;;;84007;;20140902114415;20190424194227;;Etude EGIS 2012;t;;LO;;;84007-veloVoies;847505.1082588143;6315850.16129824;4.836861773967661;43.92621383246238;43.92621383246238;4.836861773967661
769;;;;;;84007;;20190425154646;20190425154646;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;LO;;;84007-veloVoies;844069.9456759886;6314964.659360642;4.7938485725584545;43.918957532665345;43.918957532665345;4.7938485725584545
263;;;;;;84007;;20140902114415;20190425124319;;Etude EGIS 2012;t;;LO;;;84007-veloVoies;846243.6177192369;6315516.461721968;4.8210623724545165;43.92347443896598;43.92347443896598;4.8210623724545165
770;;;;;;84007;;20190425154646;20190425154646;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845226.4627371159;6314723.854522225;4.808174976240025;43.91655360815025;43.91655360815025;4.808174976240025
756;;;;;;84007;;20190425154050;20190425155140;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843522.3690052831;6315543.701497912;4.787196054686828;43.92427901454794;43.92427901454794;4.787196054686828
758;;;;;;84007;;20190425154307;20190425155140;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843595.7599304422;6315790.846302165;4.788179316481818;43.926487676463005;43.926487676463005;4.788179316481818
772;;;;;;84007;;20190425154908;20190425155140;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843388.9955491177;6316246.236826066;4.78573361070822;43.93062703612957;43.93062703612957;4.78573361070822
785;;;;;;84007;;20190425160352;20190425160352;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843071.3515005528;6316910.124907494;4.781965641312212;43.936664787391116;43.936664787391116;4.781965641312212
798;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;852008.5533287831;6314731.077603685;4.892587471660903;43.915188445723835;43.915188445723835;4.892587471660903
799;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;852042.601998896;6314579.0859239595;4.892965876115279;43.9138136515514;43.9138136515514;4.892965876115279
812;;;;;;84007;;20190426151440;20190426151440;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845604.3548038893;6315847.873983398;4.813199660431215;43.92658857982109;43.92658857982109;4.813199660431215
844;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850911.4654504133;6316366.86534925;4.879417976851603;43.93014132001764;43.93014132001764;4.879417976851603
780;;;;;;84007;;20190425155907;20190524122435;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;842992.1970983237;6316529.170881784;4.78087310740022;43.93325330790406;43.93325330790406;4.78087310740022
800;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851691.6631478746;6314795.413753606;4.888662681764313;43.91583554669886;43.91583554669886;4.888662681764313
801;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851549.7672947545;6314479.632134053;4.886802726587095;43.913025021008785;43.913025021008785;4.886802726587095
802;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851544.2244879922;6314483.6704646945;4.886734945713051;43.913062545187934;43.913062545187934;4.886734945713051
668;;;;;;84007;;20190425120746;20190425120746;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845885.4047700148;6318632.392692966;4.817496309651976;43.95158333885541;43.95158333885541;4.817496309651976
803;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851372.6350272157;6314271.77688046;4.88453650868326;43.91119303659395;43.91119303659395;4.88453650868326
345;;;;;;84007;;20180807143814;20190425154646;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;LO;;;84007-veloVoies;841483.2593618423;6316213.168326583;4.761998752631402;43.930714763585314;43.930714763585314;4.761998752631402
346;;;;;;84007;;20180807143814;20190425154646;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;LO;;;84007-veloVoies;842936.0656325889;6315194.1319592325;4.779799557383606;43.92125303196314;43.92125303196314;4.779799557383606
804;;;;;;84007;;20190425192155;20190425192155;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851351.8099103792;6314278.903346298;4.884279458431507;43.911261624684;43.911261624684;4.884279458431507
671;;;;;;84007;;20190425121358;20190429192137;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845003.0394530948;6315144.669966812;4.805513945999665;43.9203857420252;43.9203857420252;4.805513945999665
348;;;;;;84007;;20190424103140;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847897.125745484;6317497.928735907;4.84222038617404;43.94095680917421;43.94095680917421;4.84222038617404
347;;;;;;84007;;20180807143814;20190425140644;;Mairie Avignon / Pôle Paysages Urbains / DPT Aménagement Mobilité;t;;LO;;;84007-veloVoies;841502.6336999595;6316225.546375932;4.762243395653328;43.9308222419769;43.9308222419769;4.762243395653328
351;;;;;;84007;;20190424104500;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847882.9692148241;6317736.202826396;4.842113342082983;43.94310357040024;43.94310357040024;4.842113342082983
376;;;;;;84007;;20190424120625;20190424120625;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844016.9355665309;6318769.59583862;4.7942651021280955;43.953202338540876;43.953202338540876;4.7942651021280955
367;;;;;;84007;;20190424114020;20190424121359;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844111.893225912;6318790.541191857;4.795453676907578;43.95337136745217;43.95337136745217;4.795453676907578
368;;;;;;84007;;20190424114524;20190424122219;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844050.4319577045;6318810.596974117;4.794693888404201;43.95356438953241;43.95356438953241;4.794693888404201
387;;;;;;84007;;20190424134747;20190424134747;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847997.9533603424;6317296.477290422;4.8434172780660765;43.93912314644319;43.93912314644319;4.8434172780660765
475;;;;;;84007;;20190424165709;20190424165709;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848663.4508203504;6318621.955959309;4.852090649381768;43.950908548873336;43.950908548873336;4.852090649381768
476;;;;;;84007;;20190424165709;20190424165709;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848900.9913338552;6318608.905713262;4.8550450885098595;43.950740955797045;43.950740955797045;4.8550450885098595
358;;;;;;84007;;20190424110607;20190424110607;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848330.4933338341;6317779.7262229035;4.847698606197909;43.94340106483229;43.94340106483229;4.847698606197909
359;;;;;;84007;;20190424110607;20190424110607;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848332.3724069621;6317791.000661671;4.847725290318739;43.94350210696049;43.94350210696049;4.847725290318739
360;;;;;;84007;;20190424110607;20190424110607;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848378.1303769153;6317801.411742513;4.848298108525071;43.94358614015631;43.94358614015631;4.848298108525071
361;;;;;;84007;;20190424110607;20190424110607;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848704.8859581357;6317951.229735147;4.852410677655679;43.94486517098768;43.94486517098768;4.852410677655679
362;;;;;"itinéraire viarhôna temporaire
phase 1 du pont Daladier";84007;;20190424111317;20190424111317;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844683.8707013087;6318507.827679109;4.80249693979756;43.95071043680908;43.95071043680908;4.80249693979756
350;;;;;;84007;;20190424103936;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847882.9888129333;6317735.555069831;4.842113397916333;43.94309773831515;43.94309773831515;4.842113397916333
352;;;;;;84007;;20190424104500;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847882.9888129333;6317735.555069831;4.842113397916333;43.94309773831515;43.94309773831515;4.842113397916333
353;;;;;;84007;;20190424104500;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847885.102216753;6317470.745657758;4.842062776888799;43.94071476310951;43.94071476310951;4.842062776888799
354;;;;;;84007;;20190424104500;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847895.1577972753;6317476.789163223;4.842189740077737;43.94076702642534;43.94076702642534;4.842189740077737
355;;;;;;84007;;20190424110607;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847876.874923598;6317767.131354369;4.842046441543548;43.9433831187728;43.9433831187728;4.842046441543548
356;;;;;;84007;;20190424110607;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847844.5751801017;6318021.110941205;4.841718019045104;43.945674996282904;43.945674996282904;4.841718019045104
357;;;;;;84007;;20190424110607;20190424111741;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848136.085443733;6317747.629622448;4.845268478926898;43.94315319623163;43.94315319623163;4.845268478926898
364;;;;;;84007;;20190424112913;20190424112913;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844234.4265793837;6318698.789371205;4.7969537528097765;43.95252076270087;43.95252076270087;4.7969537528097765
366;;;;;;84007;;20190424113459;20190424113459;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848633.5345144286;6318501.71307511;4.851682957990797;43.94983301641459;43.94983301641459;4.851682957990797
363;;;;;;84007;;20190424111947;20190424114524;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844232.9682308221;6318698.796158719;4.796935592077946;43.952521122421395;43.952521122421395;4.796935592077946
388;;;;;;84007;;20190424135010;20190424135010;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847915.1607769261;6317319.876609399;4.842393212426604;43.93935106167641;43.93935106167641;4.842393212426604
369;;;;;;84007;;20190424114546;20190424114546;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848149.1783748907;6318429.822816942;4.845630099703659;43.94928825056756;43.94928825056756;4.845630099703659
370;;;;;;84007;;20190424114546;20190424114546;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848609.8504332248;6318630.35237702;4.851425577809223;43.950995404364406;43.950995404364406;4.851425577809223
372;;;;;;84007;;20190424115434;20190424115434;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848868.805066178;6317965.684795468;4.854456089068164;43.94496060177408;43.94496060177408;4.854456089068164
373;;;;;;84007;;20190424115434;20190424120407;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848421.3215669739;6316917.499446935;4.848578210014315;43.93562437091206;43.93562437091206;4.848578210014315
374;;;;;;84007;;20190424120407;20190424120407;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847865.8562313799;6317165.193767839;4.841734380133346;43.937969709033446;43.937969709033446;4.841734380133346
375;;;;;;84007;;20190424120407;20190424122228;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847870.5426040262;6316941.354385475;4.841727713606915;43.935954813283814;43.935954813283814;4.841727713606915
379;;;;;;84007;;20190424122228;20190424122228;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847660.8925166174;6317055.389453199;4.83915054156363;43.93702477400737;43.93702477400737;4.83915054156363
380;;;;;;84007;;20190424122228;20190424122228;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847246.2787144458;6317265.560248683;4.834049081083014;43.9390024923615;43.9390024923615;4.834049081083014
571;;;;;;84007;;20190424194227;20190424194227;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847869.7098255714;6315951.405695331;4.841429862109676;43.9270483188906;43.9270483188906;4.841429862109676
378;;;;;;84007;;20190424121245;20190424121245;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845773.8059182549;6320089.298659193;4.816523940230915;43.964714679523155;43.964714679523155;4.816523940230915
377;;;;;;84007;;20190424120625;20190424121540;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844049.0086441246;6318809.578010991;4.794675873261291;43.953555512682826;43.953555512682826;4.794675873261291
381;;;;;sera  supprimée dans la phase 4 du pont Royaume/Daladier_phase Tamway 2021-2024;84007;;20190424122812;20190424122812;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844038.9348083077;6318759.63563984;4.794536270257107;43.95310822445539;43.95310822445539;4.794536270257107
332;;;;;;84007;;20140902114415;20190424123755;;Etude EGIS 2012;t;;LO;;;84007-veloVoies;844421.4033313036;6318625.4955470385;4.799261605428156;43.951822999095405;43.951822999095405;4.799261605428156
383;;;;;;84007;;20190424134603;20190424134603;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847876.3354813227;6317388.186999569;4.841929633990045;43.93997381096653;43.93997381096653;4.841929633990045
384;;;;;;84007;;20190424134747;20190424134747;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847880.1757033522;6317353.494824286;4.841967371653309;43.939660874317596;43.939660874317596;4.841967371653309
385;;;;;;84007;;20190424134747;20190424134747;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847887.6934261388;6317183.678904367;4.842011643361662;43.93813143859068;43.93813143859068;4.842011643361662
386;;;;;;84007;;20190424134747;20190424134747;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847912.3619710399;6317347.051061898;4.842366259866285;43.93959614173205;43.93959614173205;4.842366259866285
389;;;;;;84007;;20190424135010;20190424135010;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848301.4610776928;6317249.060311629;4.847182486045951;43.93863270344732;43.93863270344732;4.847182486045951
390;;;;;;84007;;20190424135234;20190424135234;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848308.0024728448;6317251.53367497;4.847264653849877;43.93865357954839;43.93865357954839;4.847264653849877
391;;;;;;84007;;20190424135234;20190424135234;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848317.8308377;6317245.740797668;4.847385339550779;43.93859939118482;43.93859939118482;4.847385339550779
392;;;;;;84007;;20190424135234;20190424135234;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848324.6000426334;6317367.846840506;4.847505201639153;43.93969656956181;43.93969656956181;4.847505201639153
393;;;;;;84007;;20190424140039;20190424140039;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844830.5533654604;6318702.675839347;4.804379162619972;43.95243339861008;43.95243339861008;4.804379162619972
394;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847864.0337531252;6317379.823126161;4.841774031222611;43.93990114213942;43.93990114213942;4.841774031222611
395;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847606.022903548;6317376.58497284;4.8385605070949165;43.93992611557433;43.93992611557433;4.8385605070949165
403;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846699.0796194883;6317443.561048576;4.827287092173283;43.94071815788137;43.94071815788137;4.827287092173283
404;;;;;;84007;;20190424140555;20190424140555;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847474.218672872;6317375.868999251;4.836919156645721;43.93994727812518;43.93994727812518;4.836919156645721
405;;;;;;84007;;20190424140555;20190424140555;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847868.8503027878;6317189.325332525;4.841778668515012;43.93818619558189;43.93818619558189;4.841778668515012
396;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847599.5140526502;6317397.218030186;4.838485445749085;43.94011311814995;43.94011311814995;4.838485445749085
397;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847143.6992242978;6317361.224084724;4.8327994974537765;43.93988462892604;43.93988462892604;4.8327994974537765
398;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847462.8932723112;6317400.928075193;4.836785399214419;43.94017510941678;43.94017510941678;4.836785399214419
399;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847465.3666356524;6317402.229845373;4.836816573225263;43.94018630391057;43.94018630391057;4.836816573225263
400;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847354.3907278497;6317458.075786074;4.835450930741838;43.940711980809695;43.940711980809695;4.835450930741838
401;;;;;;84007;;20190424140319;20190424140319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847175.722770713;6317384.916301982;4.833205084583362;43.94009110229509;43.94009110229509;4.833205084583362
415;;;;;;84007;;20190424141815;20190424141815;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;nan;nan;nan;nan;nan;nan
572;;;;;;84007;;20190424194227;20190424194227;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847671.8316241493;6316058.025542557;4.838997482108887;43.92804908453294;43.92804908453294;4.838997482108887
573;;;;;;84007;;20190424194227;20190424194227;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847643.6820840914;6316059.64879311;4.838647525559043;43.92806958796536;43.92806958796536;4.838647525559043
574;;;;;;84007;;20190424194227;20190424194227;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847545.4556299646;6315913.279103101;4.837382319300339;43.92677326163893;43.92677326163893;4.837382319300339
575;;;;;;84007;;20190424194227;20190424194227;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847558.3624514259;6315907.182015662;4.837541223237515;43.92671570291424;43.92671570291424;4.837541223237515
643;;;;;;84007;;20190424214747;20190424214747;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844391.8955181759;6316809.075858896;4.798378807103916;43.93548621396712;43.93548621396712;4.798378807103916
408;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847881.2822080022;6317188.674447433;4.841933268719327;43.938177729989185;43.938177729989185;4.841933268719327
409;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847892.0869004921;6317159.775149448;4.842059401991468;43.93791545098072;43.93791545098072;4.842059401991468
410;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848143.3285451356;6317048.799241648;4.845155292489964;43.936864200142736;43.936864200142736;4.845155292489964
411;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848146.9735016379;6317049.2548612105;4.845200807225343;43.936867532941626;43.936867532941626;4.845200807225343
412;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848154.7841227147;6317020.615917261;4.8452897203243115;43.93660822244193;43.93660822244193;4.8452897203243115
413;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848391.0554102942;6316922.1370031815;4.8482027363166456;43.935672470969735;43.935672470969735;4.8482027363166456
414;;;;;;84007;;20190424141002;20190424141002;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848399.7772704973;6316923.699127398;4.848311782286045;43.93568468846647;43.93568468846647;4.848311782286045
418;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848383.4400547442;6316860.368008168;4.8480899194900475;43.9351183327698;43.9351183327698;4.8480899194900475
419;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848323.9166132859;6316320.361193454;4.84719152859816;43.93027237507077;43.93027237507077;4.84719152859816
420;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848335.3721908652;6316549.993453119;4.847401036831436;43.93233598451097;43.93233598451097;4.847401036831436
421;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848346.6975914269;6316561.709384734;4.8475454477759685;43.93243900933944;43.93243900933944;4.8475454477759685
422;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848400.0701687861;6316567.437173525;4.848211589366946;43.93247930313567;43.93247930313567;4.848211589366946
423;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848352.9460882881;6316566.005226328;4.847624491297241;43.93247634376611;43.93247634376611;4.847624491297241
425;;;;;;84007;;20190424141819;20190424141819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848344.0940510667;6316620.874839391;4.847530272101062;43.932971874575095;43.932971874575095;4.847530272101062
424;;;;;;84007;;20190424141819;20190424143515;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848335.6325448999;6316667.738565854;4.847438580940828;43.933395293492076;43.933395293492076;4.847438580940828
477;;;;;;84007;;20190424165709;20190424165709;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848927.6125340257;6318613.98261696;4.855378105799604;43.95078100513586;43.95078100513586;4.855378105799604
427;;;;;;84007;;20190424141929;20190424141929;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848325.9994455713;6316636.2357275095;4.847309472490157;43.933113887503524;43.933113887503524;4.847309472490157
