id;cpt_id;date;name;counts;status_libelle;domain;latitude;longitude;user_type_libelle;installation_date;counter;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;meta_millesime;meta_source;meta_resolution;meta_insee;meta_sirene;meta_observations;meta_genealogie;meta_licence;meta_datcreat;meta_datmaj;meta_datsupp;meta_actif;nom_fic
;100052946;20190716000000;Pont Daladier Piétons;6411;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;100052946;20190712000000;Pont Daladier Piétons;6517;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;101052947;20190906000000;Pont Daladier Vélos Vélos sortie de ville;715;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110253;;;84007-compteursVelosPietons
;102052947;20191003000000;Pont Daladier Vélos Vélos entrée de ville;255;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100526.055956;;;84007-compteursVelosPietons
;101052947;20191024000000;Pont Daladier Vélos Vélos sortie de ville;603;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100453.594497;;;84007-compteursVelosPietons
;102052946;20191028000000;Pont Daladier Piétons Piétons entrée de ville;633;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100413.09576;;;84007-compteursVelosPietons
;102052947;20191029000000;Pont Daladier Vélos Vélos entrée de ville;244;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100538.404114;;;84007-compteursVelosPietons
;102052946;20190812000000;Pont Daladier Piétons Piétons entrée de ville;1680;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110240;;;84007-compteursVelosPietons
;100052946;20190701000000;Pont Daladier Piétons;1057;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;100052946;20190901000000;Pont Daladier Piétons;1465;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;101052947;20191018000000;Pont Daladier Vélos Vélos sortie de ville;669;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100450.788969;;;84007-compteursVelosPietons
;100052947;20191001000000;Pont Daladier Vélos;1405;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100610.276999;;;84007-compteursVelosPietons
;102052947;20190819000000;Pont Daladier Vélos Vélos entrée de ville;350;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110302;;;84007-compteursVelosPietons
